,originalLocation,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
1321,L-18-12,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0
1322,L-18-13,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5
1328,L-19-11,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0
1329,L-19-12,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0
1330,L-19-13,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5
1336,L-20-11,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0
1337,L-20-12,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0
1338,L-20-13,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0
1344,L-21-11,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0
1345,L-21-12,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0
1346,L-21-13,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0
1352,L-22-11,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0
1353,L-22-12,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0
1354,L-22-13,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0
1360,L-23-11,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0
1361,L-23-12,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0
1362,L-23-13,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0
1368,L-24-11,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0
1369,L-24-12,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0
1370,L-24-13,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0,I2B1FH,10.0
1376,M-01-11,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0,8N10W9,5.0
1377,M-01-12,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0
1378,M-01-13,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0
1384,M-02-11,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5,8N10W9,9.5
1385,M-02-12,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0
1386,M-02-13,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0,8N10W9,10.0
1392,M-03-11,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0,8N10W9,8.0
1393,M-03-12,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0
1394,M-03-13,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0
1400,M-04-11,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0,8N10W9,11.0
1401,M-04-12,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0,8N10W9,12.0
1402,M-04-13,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0,8N10W9,15.0
1408,M-05-11,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0,WRRW1W,6.0
1409,M-05-12,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0
1410,M-05-13,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5
1416,M-06-11,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5,WRRW1W,9.5
1417,M-06-12,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0,WRRW1W,10.0
1418,M-06-13,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5,WRRW1W,10.5
1424,M-07-11,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0,WRRW1W,8.0
1425,M-07-12,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5
1426,M-07-13,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0
1432,M-08-11,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0,WRRW1W,11.0
1433,M-08-12,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0,WRRW1W,12.0
1434,M-08-13,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0,WRRW1W,14.0
1440,M-09-11,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5
1441,M-09-12,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5
1442,M-09-13,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0
1448,M-10-11,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0
1449,M-10-12,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0,I1KDJ0,11.0
1450,M-10-13,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0
1456,M-13-11,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0,8E9F1P,10.0
1457,M-13-12,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0,8D9SAW,6.0
1458,M-13-13,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0,8D9SAW,7.0
1464,M-14-11,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0,5HQR89,11.0
1465,M-14-12,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5,2OAVPY,8.5
1466,M-14-13,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5,5P2MVG,8.5
1472,M-15-11,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0
1473,M-15-12,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0,8D9SAW,9.0
1474,M-15-13,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0,8D9SAW,10.0
1480,M-16-11,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5
1481,M-16-12,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0,6N3PKW,9.0
1482,M-16-13,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0,56TC1Z,14.0
1488,M-17-11,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0,8D9SAW,11.0
1489,M-17-12,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0,8D9SAW,13.0
1490,M-17-13,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0,U95NWB,7.0
1496,M-18-11,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0,32ZKOX,11.0
1497,M-18-12,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0
